"effect" "term" "estimate" "std.error" "statistic" "df" "p.value" "startTime" "windowLength"
"40" "fixed" "age_center" 0.00280846636651718 0.00367757809399154 0.763672801702207 1176.17269264236 0.445215409781744 -25 300
"41" "fixed" "(Intercept)" 0.492653645886934 0.0210351335476889 23.42051429196 35.0613097211954 5.36305339191621e-23 0 300
"42" "fixed" "age_center" 0.0033176373505921 0.00367951578389206 0.901650528342839 1210.95675747988 0.36742183356401 0 300
"43" "fixed" "(Intercept)" 0.495866321962245 0.021030121308984 23.5788617039699 34.3991213652667 8.10464374313653e-23 25 300
"44" "fixed" "age_center" 0.00332465448619885 0.0036883363673619 0.901396769453765 1205.10190722521 0.367557507299744 25 300
"45" "fixed" "(Intercept)" 0.499489098718723 0.0213660417703758 23.3777086128919 34.6460881559219 8.453106130562e-23 50 300
"46" "fixed" "age_center" 0.00348676230306638 0.00368615866915408 0.945906732730672 1223.91536035481 0.344382862032128 50 300
"47" "fixed" "(Intercept)" 0.500031352325139 0.0215169580563541 23.2389425594235 35.5614784377667 4.33444360648729e-23 75 300
"48" "fixed" "age_center" 0.00347844586689797 0.00368410430100803 0.944176815500639 1234.30815348772 0.345264076282307 75 300
"49" "fixed" "(Intercept)" 0.49890136289673 0.0213963712488378 23.317101628802 36.330029383198 1.8898020121006e-23 100 300
"50" "fixed" "age_center" 0.00312523902109404 0.0036878289168301 0.8474468560164 1224.80323300918 0.396911660744366 100 300
"51" "fixed" "(Intercept)" 0.500116209172401 0.0214102473071747 23.3587310784967 35.5201856499646 3.79447996584955e-23 125 300
"52" "fixed" "age_center" 0.00274667797685672 0.00369708974795685 0.742929753970575 1210.69405298799 0.457668337565686 125 300
"53" "fixed" "(Intercept)" 0.502937090137222 0.0216483351179669 23.2321371318671 35.6110072136808 4.17892150763974e-23 150 300
"54" "fixed" "age_center" 0.00259420315624894 0.00368724899410225 0.703560611284554 1233.37970996655 0.481839239883717 150 300
"55" "fixed" "(Intercept)" 0.500423125926012 0.0217596975559433 22.9977059487819 34.6387891541332 1.45231052786889e-22 175 300
"56" "fixed" "age_center" 0.00267679370723693 0.00368837058762347 0.725738817086077 1231.31687965142 0.46813681320802 175 300
"57" "fixed" "(Intercept)" 0.501968265062187 0.0219872804633713 22.8299386956208 33.9400637205736 3.54701488871895e-22 200 300
"58" "fixed" "age_center" 0.0023780642806222 0.00369280169562775 0.643972917212916 1229.65615431832 0.519713088254561 200 300
"59" "fixed" "(Intercept)" 0.502963425135351 0.0220460190978797 22.8142515391237 33.4436341214042 5.79385427415941e-22 225 300
"60" "fixed" "age_center" 0.00331062595472529 0.00370607139207347 0.893297943964611 1225.07798019337 0.371873082078861 225 300
"61" "fixed" "(Intercept)" 0.501078193572549 0.0227389500658445 22.0361182957697 34.0478265697861 9.92834982332648e-22 250 300
"62" "fixed" "age_center" 0.00299107617307693 0.00370248638257499 0.807856090208414 1265.8910964041 0.419325207548076 250 300
"63" "fixed" "(Intercept)" 0.499649667442648 0.0224270515349157 22.2788834575408 34.0129842473243 7.22746770088079e-22 275 300
"64" "fixed" "age_center" 0.00385691347365939 0.00371467080314977 1.03829213355569 1237.74428167492 0.299336856488767 275 300
"65" "fixed" "(Intercept)" 0.498496015296902 0.0218403719493815 22.8245204089127 33.0786169507982 8.08152568120952e-22 300 300
"66" "fixed" "age_center" 0.00452578245262295 0.00371372379265914 1.218664258653 1194.9519774547 0.223212180696964 300 300
"67" "fixed" "(Intercept)" 0.498577658815475 0.0218401357408052 22.8285054970585 28.9691480462789 4.56530796679675e-20 325 300
"68" "fixed" "age_center" 0.00443656851562012 0.00370437227210475 1.19765730594332 233.16730836486 0.232266530449831 325 300
"69" "fixed" "(Intercept)" 0.496298648632596 0.0214369089772133 23.1515956502938 31.4474310044343 2.55282394015723e-21 350 300
"70" "fixed" "age_center" 0.00463943779769451 0.00368854385153016 1.2577965680874 1182.25915689806 0.20871371133853 350 300
"71" "fixed" "(Intercept)" 0.497289670273559 0.0220976881139431 22.5041491991998 28.1234971764515 1.5868273615869e-19 375 300
"72" "fixed" "age_center" 0.00526588495502858 0.00369398741834832 1.42552866554784 216.303482834494 0.155445896136022 375 300
"73" "fixed" "(Intercept)" 0.499620194735387 0.0222383989884433 22.4665541343612 31.7437038621075 4.68837066823857e-21 400 300
"74" "fixed" "age_center" 0.00527203392003635 0.00365919498287517 1.44076332218129 1236.429667761 0.149904737679109 400 300
"75" "fixed" "(Intercept)" 0.498815923273668 0.0217867625340897 22.8953669685054 30.9379890304792 5.86380044168986e-21 425 300
"76" "fixed" "age_center" 0.00576423097427284 0.00364958400220357 1.57942137262561 1215.85276884372 0.114499543165673 425 300
"77" "fixed" "(Intercept)" 0.500890042911476 0.0221731533342187 22.5899327606452 30.9977679557395 8.19341845883474e-21 450 300
"78" "fixed" "age_center" 0.00531644776658675 0.00365388102618833 1.45501392313607 1229.90170670918 0.145920577187699 450 300
"79" "fixed" "(Intercept)" 0.502228167347859 0.0221312793660793 22.6931375742166 31.0623590850736 6.73105387335141e-21 475 300
"80" "fixed" "age_center" 0.00567319758699792 0.00363946377916302 1.55880039787141 1227.36737217413 0.119301426677219 475 300
"81" "fixed" "(Intercept)" 0.507007814644574 0.0220216763055502 23.0231253792788 27.5904666759579 1.50223957824264e-19 500 300
"82" "fixed" "age_center" 0.0055407112347908 0.00362617172939546 1.52797816768445 223.140425738809 0.127934216320729 500 300
"83" "fixed" "(Intercept)" 0.511996217481341 0.0220010947694087 23.2713973030671 27.5466233561334 1.18682220958489e-19 525 300
"84" "fixed" "age_center" 0.00615855377223722 0.00362447209786583 1.69915883084423 223.365007660553 0.0906815043255199 525 300
"85" "fixed" "(Intercept)" 0.518507415723682 0.02149649956073 24.1205510812977 27.3628670464561 5.64878564048023e-20 550 300
"86" "fixed" "age_center" 0.00614615222979747 0.00359759822063113 1.70840428888116 224.17078237853 0.0889455327578003 550 300
"87" "fixed" "(Intercept)" 0.525117670867357 0.0217372365324407 24.1575174509266 28.7761254028296 1.17872272210997e-20 575 300
"88" "fixed" "age_center" 0.0065040454816384 0.00356646870127418 1.82366537502901 228.084773297208 0.069511401979372 575 300
"89" "fixed" "(Intercept)" 0.533600641078578 0.0217685050025231 24.5125074513262 29.6502529821078 3.08486070276425e-21 600 300
"90" "fixed" "age_center" 0.00717896180433361 0.00356505119084293 2.01370511110002 212.878131768442 0.0452992876168019 600 300
"91" "fixed" "(Intercept)" 0.540894093097739 0.0223612908825526 24.1888581450265 31.745124004156 5.0894131448753e-22 625 300
"92" "fixed" "age_center" 0.00754477881840452 0.00358125387206224 2.10674224390015 216.66087896887 0.0362904644986241 625 300
"93" "fixed" "(Intercept)" 0.549958393091792 0.0230362723742683 23.8735844131666 33.630571567148 1.15004910686616e-22 650 300
"94" "fixed" "age_center" 0.00775838970139347 0.00359336654785583 2.15908663869065 233.150567861453 0.0318641197089493 650 300
"95" "fixed" "(Intercept)" 0.561829463733307 0.0235969326485725 23.8094277803218 34.9498559507066 3.4654745087244e-23 675 300
"96" "fixed" "age_center" 0.00812038264472824 0.00362080589658175 2.24270034811707 234.271118143452 0.0258521342060892 675 300
"97" "fixed" "(Intercept)" 0.573472864690292 0.0240331018644778 23.8617914543072 36.6474657107399 6.35610663679703e-24 700 300
"98" "fixed" "age_center" 0.00852166116161111 0.00364413219617062 2.33846103897272 242.578299952968 0.020176477726831 700 300
"99" "fixed" "(Intercept)" 0.582548816150037 0.0241416036952927 24.1304937113033 36.9474968654856 3.24404347668045e-24 725 300
"100" "fixed" "age_center" 0.00881248709481618 0.00363372371803957 2.42519458787324 244.318787817032 0.0160258825116193 725 300
"101" "fixed" "(Intercept)" 0.591743372482325 0.0237602845348728 24.9047258509816 36.2610784157926 2.12002672331308e-24 750 300
"102" "fixed" "age_center" 0.008660559167045 0.00358081635782374 2.41859908512832 239.473462681402 0.0163271951141607 750 300
"103" "fixed" "(Intercept)" 0.603698048899236 0.0232206491511028 25.9983278232583 35.8270616259791 7.56266953756185e-25 775 300
"104" "fixed" "age_center" 0.00900417547181569 0.00357105618395294 2.52143203802764 244.951278792646 0.012323351795382 775 300
"105" "fixed" "(Intercept)" 0.616682071713222 0.0224088898872003 27.5195279559771 37.0209546630598 2.99751503683055e-26 800 300
"106" "fixed" "age_center" 0.00912409757852092 0.00357308320487107 2.55356426239454 241.397215507665 0.0112785492293529 800 300
"107" "fixed" "(Intercept)" 0.622058508775415 0.0223716352289097 27.8056790400176 39.5176939736939 1.46306141693527e-27 825 300
"108" "fixed" "age_center" 0.00977125544148017 0.00358872810549587 2.72276281574974 241.535784523019 0.00694599600535778 825 300
"109" "fixed" "(Intercept)" 0.632182322715641 0.0225004011415009 28.0964912020884 39.4494177016437 1.0628113879422e-27 850 300
"110" "fixed" "age_center" 0.00933088219466719 0.00358667231598749 2.60154298263464 241.945644758401 0.00985265635490521 850 300
"111" "fixed" "(Intercept)" 0.642012340965347 0.0227022428994529 28.2796877739697 38.9651067377849 1.3953309527218e-27 875 300
"112" "fixed" "age_center" 0.0085424804605298 0.00361420355012578 2.36358587502149 239.294478525982 0.0188991854635811 875 300
"113" "fixed" "(Intercept)" 0.652700454448578 0.0228388333305113 28.5785374849516 40.0046591547398 3.09176260043235e-28 900 300
"114" "fixed" "age_center" 0.00784328641910757 0.00365556325625537 2.14557535167425 250.453884986321 0.032868538929613 900 300
"115" "fixed" "(Intercept)" 0.657973353918673 0.0228309497345525 28.8193597536984 39.7732292460948 2.87854825737729e-28 925 300
"116" "fixed" "age_center" 0.00712277961988159 0.00369362211722169 1.9283996559018 244.589254100492 0.0549628944876818 925 300
"117" "fixed" "(Intercept)" 0.669920856541882 0.0232033802727367 28.8716923425601 39.1575791167905 5.23298442081944e-28 950 300
"118" "fixed" "age_center" 0.00676758014926482 0.00369175696993333 1.83315971348651 241.324914305044 0.0680106364351395 950 300
"119" "fixed" "(Intercept)" 0.678981696669562 0.021926226168339 30.9666465837152 37.5425551977401 2.45736150113754e-28 975 300
"120" "fixed" "age_center" 0.00649333516944885 0.00366161140490153 1.77335452930824 241.383381549495 0.0774308767020904 975 300
"121" "fixed" "(Intercept)" 0.684891000331217 0.0213821273368906 32.0310037228884 37.0663831136278 1.28329495562162e-28 1000 300
"122" "fixed" "age_center" 0.00669256546949468 0.00366893128495146 1.82411851018988 241.26300018425 0.0693711237356219 1000 300
"123" "fixed" "(Intercept)" 0.685594727569722 0.0216498483717199 31.6674147457439 37.8627535990751 7.46968356825316e-29 1025 300
"124" "fixed" "age_center" 0.00629726211764832 0.00366875679762263 1.71645668138291 244.911551159431 0.0873428875857339 1025 300
"125" "fixed" "(Intercept)" 0.693993797091438 0.021342519785823 32.5169569505298 36.5279717209213 1.44780542689927e-28 1050 300
"126" "fixed" "age_center" 0.00563446485157754 0.00368695559644495 1.528216086196 244.890546072346 0.127749476814341 1050 300
"127" "fixed" "(Intercept)" 0.698808368588675 0.0216876971009645 32.22141868431 36.6287679517295 1.76759318397265e-28 1075 300
"128" "fixed" "age_center" 0.00414626081998138 0.00370143084162302 1.1201778440262 238.494647543541 0.26376475573239 1075 300
"129" "fixed" "(Intercept)" 0.703128388300319 0.0216024124299387 32.5486049570026 35.5676244779444 4.58762640076435e-28 1100 300
"130" "fixed" "age_center" 0.00413988508963937 0.003696636289139 1.11990598095968 244.818050736381 0.263851301209582 1100 300
"131" "fixed" "(Intercept)" 0.703277649068646 0.0214462757468765 32.7925303847254 34.9840046087802 7.3749598159331e-28 1125 300
"132" "fixed" "age_center" 0.00453590812552306 0.00366327288871003 1.23821191140372 249.746243585626 0.216800148478015 1125 300
"133" "fixed" "(Intercept)" 0.709794725442011 0.021061120428761 33.7016602627046 32.0087591924325 1.41609043056095e-26 1150 300
"134" "fixed" "age_center" 0.00389447086976434 0.00368112846852374 1.05795570653533 250.196738904295 0.291096003083838 1150 300
"135" "fixed" "(Intercept)" 0.712515459302326 0.020495872522385 34.7638510399661 30.1487819896454 6.89232317239363e-26 1175 300
"136" "fixed" "age_center" 0.00446632787634115 0.00363466463819218 1.22881429813635 249.327560127332 0.220299976020335 1175 300
"137" "fixed" "(Intercept)" 0.720311525833305 0.0204038971922198 35.3026443452169 28.0011650622132 9.22098070363841e-25 1200 300
"138" "fixed" "age_center" 0.0044243996020635 0.00370737579066253 1.19340467540595 249.971241396469 0.233842326129965 1200 300
"139" "fixed" "(Intercept)" 0.719454126517561 0.0205101156721712 35.0780140891033 28.2232529309327 7.99674760007183e-25 1225 300
"140" "fixed" "age_center" 0.00457841659376902 0.00371922514669953 1.23101356147582 250.137114542108 0.219474012092163 1225 300
"141" "fixed" "(Intercept)" 0.723578073124203 0.0203433291028629 35.5683216579519 27.1086580144648 2.74430714021186e-24 1250 300
"142" "fixed" "age_center" 0.00461971752304061 0.00376281986772858 1.2277275249504 249.541386759591 0.220706104226843 1250 300
"143" "fixed" "(Intercept)" 0.723708331606358 0.0205296670190813 35.2518299947928 27.2003066224607 3.04620707588389e-24 1275 300
"144" "fixed" "age_center" 0.00438289906318957 0.00378679854009014 1.15741543068337 244.98633978656 0.248229877355241 1275 300
"145" "fixed" "(Intercept)" 0.724258603274225 0.0203508632762427 35.5885936357164 26.4765768033453 6.8311063309496e-24 1300 300
"146" "fixed" "age_center" 0.00476607184256783 0.00376525260658909 1.26580400853513 239.521602663857 0.206813082380264 1300 300
"147" "fixed" "(Intercept)" 0.722259006508989 0.020845275932715 34.6485702007648 27.1026737690687 5.54874868461251e-24 1325 300
"148" "fixed" "age_center" 0.00501547645884176 0.00379093319266055 1.32301895178527 237.80014361227 0.187099832527552 1325 300
"149" "fixed" "(Intercept)" 0.720463738370994 0.0206848851862301 34.8304441569057 26.24270237107 1.67802428849423e-23 1350 300
"150" "fixed" "age_center" 0.00484508400887576 0.00380119074126308 1.27462270079765 233.479549306773 0.203709888540369 1350 300
"151" "fixed" "(Intercept)" 0.726083132683667 0.0201932435318278 35.9567362984181 23.9563683821403 2.33335472042395e-22 1375 300
"152" "fixed" "age_center" 0.00346347559389159 0.00377677430858846 0.917045952683903 225.8560139514 0.360096743254381 1375 300
"153" "fixed" "(Intercept)" 0.724094616679313 0.0196876861081079 36.7790614246491 23.8270335775269 1.67544240323934e-22 1400 300
"154" "fixed" "age_center" 0.0031172665157879 0.00386350044324759 0.806850306238759 224.52501752476 0.420606583231504 1400 300
"155" "fixed" "(Intercept)" 0.723296466483842 0.0194771544215828 37.1356334107179 22.6649130065525 8.37169427546729e-22 1425 300
"156" "fixed" "age_center" 0.00406072555632509 0.00389489393384301 1.04257667225317 220.068995167736 0.298288345051614 1425 300
"157" "fixed" "(Intercept)" 0.723122553977223 0.0195104206252803 37.0634015465688 22.5713256714563 1.01469728838399e-21 1450 300
"158" "fixed" "age_center" 0.00367957620941188 0.00392568250683815 0.937308659832377 215.442832809106 0.349649344281262 1450 300
"159" "fixed" "(Intercept)" 0.720304103405832 0.0198398410133066 36.3059413088403 20.8883994307033 2.33617207559268e-20 1475 300
"160" "fixed" "age_center" 0.00338698374449379 0.00403923603300911 0.8385208779123 210.821676437515 0.4026879394665 1475 300
"161" "fixed" "(Intercept)" 0.718107608221605 0.0189479710037951 37.8989184687783 17.6501987147467 2.33130684134214e-18 1500 300
"162" "fixed" "age_center" 0.0029116496053991 0.00409564765528693 0.710913108367747 206.067379341433 0.477941955737582 1500 300
"163" "fixed" "(Intercept)" 0.717981921514311 0.0178862690023635 40.1415142207374 14.2769313366326 4.35791994395178e-16 1525 300
"164" "fixed" "age_center" 0.00289514328445681 0.00412512259461155 0.701832059061371 200.930867055766 0.483596040074469 1525 300
"165" "fixed" "(Intercept)" 0.716908920826344 0.0172170889010586 41.6393807888315 12.2547439383938 1.42345836166715e-14 1550 300
"166" "fixed" "age_center" 0.00283460846753139 0.00416085139432178 0.681256838780571 195.076151288939 0.496516903034858 1550 300
"167" "fixed" "(Intercept)" 0.71929167754324 0.015417365456206 46.6546427524492 8.50113332902926 1.51793704197131e-11 1575 300
"168" "fixed" "age_center" 0.00302782463795081 0.0041650132344791 0.72696639061928 188.188234978409 0.46814988695112 1575 300
"169" "fixed" "(Intercept)" 0.720305366715552 0.0149728512924318 48.1074280808252 174.050203344813 1.82621014396735e-102 1600 300
"170" "fixed" "age_center" 0.00349104997905123 0.00416616723743874 0.83795243447727 189.767101415167 0.403111576655661 1600 300
"171" "fixed" "(Intercept)" 0.718029655883884 0.015308241557382 46.9047769590253 174.891233618437 5.37537038001702e-101 1625 300
"172" "fixed" "age_center" 0.00256094282997414 0.00426208393302748 0.60086635322431 189.531179825182 0.54864689311464 1625 300
"173" "fixed" "(Intercept)" 0.717342186096806 0.015240411723063 47.0684256522588 177.60966557601 3.08648504648024e-102 1650 300
"174" "fixed" "age_center" 0.00209472844198689 0.00423881857377427 0.494177423621537 192.265232748369 0.621745010059145 1650 300
"175" "fixed" "(Intercept)" 0.717534480750934 0.0152672924856062 46.9981485864251 176.80463558612 7.75893620896339e-102 1675 300
"176" "fixed" "age_center" 0.00171195294155875 0.00424778074249149 0.403022906628327 191.212774480544 0.687381631801768 1675 300
"177" "fixed" "(Intercept)" 0.717565500137816 0.0153544958758895 46.7332503742163 176.227463777749 3.17226317901379e-101 1700 300
"178" "fixed" "age_center" 0.00217409163774236 0.00427193291987131 0.508924573143311 190.785014921881 0.611393149561591 1700 300
"179" "fixed" "(Intercept)" 0.718092676589765 0.015492871331473 46.3498767417629 177.268685207943 5.12586174670657e-101 1725 300
"180" "fixed" "age_center" 0.00360097960573194 0.00430589743908325 0.836290147797531 192.246195720825 0.404029957913654 1725 300
"181" "fixed" "(Intercept)" 0.715794474204315 0.0156418971604486 45.7613591792585 178.135711000517 2.04599038641694e-100 1750 300
"182" "fixed" "age_center" 0.00384857800748558 0.00434717821543093 0.885304861398252 194.024192769816 0.377088076353559 1750 300
"183" "fixed" "(Intercept)" 0.711741089811508 0.0168106437504792 42.3387170875726 14.0134087064574 3.43607979843319e-16 1775 300
"184" "fixed" "age_center" 0.00448813269143829 0.00435856521336703 1.02972709406157 194.340352069947 0.304417980577104 1775 300
"185" "fixed" "(Intercept)" 0.710293320222324 0.0180112704028611 39.4360477820316 15.5528631156636 5.18425064153204e-17 1800 300
"186" "fixed" "age_center" 0.00492739012785569 0.00436657494038652 1.12843365684216 198.220540730082 0.260500728505171 1800 300
"187" "fixed" "(Intercept)" 0.708332963697729 0.0187219181855917 37.8344225562773 17.0406169041738 6.96310281645431e-18 1825 300
"188" "fixed" "age_center" 0.00467139272729886 0.00439232470794315 1.06353537998933 198.203220244645 0.288833248186813 1825 300
"189" "fixed" "(Intercept)" 0.705543844118287 0.0194399182832113 36.2935601806315 18.4318846152516 1.32797316566246e-18 1850 300
"190" "fixed" "age_center" 0.00507294781748789 0.00437723219705333 1.15893961963062 200.596630203526 0.247858563281275 1850 300
"191" "fixed" "(Intercept)" 0.702504110110684 0.0200095834179841 35.1083825902787 21.9397636037385 8.97510149475915e-21 1875 300
"192" "fixed" "age_center" 0.00517855568119589 0.00435718927368466 1.18850831486066 203.904392452123 0.236015584742595 1875 300
"193" "fixed" "(Intercept)" 0.70180359362708 0.0195538844884442 35.8907507120555 21.118714893293 2.04890209182837e-20 1900 300
"194" "fixed" "age_center" 0.00522818204070593 0.00433050770672748 1.20729078315318 202.722091597565 0.228726916766314 1900 300
"195" "fixed" "(Intercept)" 0.703733234105849 0.0200025583099401 35.1821613616362 24.2120139503402 2.64838399799019e-22 1925 300
"196" "fixed" "age_center" 0.0048814435741897 0.00435200579866362 1.12165373853331 199.468770215451 0.263358143718739 1925 300
"197" "fixed" "(Intercept)" 0.70039375743389 0.0205876634705295 34.0200702443228 24.9566615975003 1.9734490091948e-22 1950 300
"198" "fixed" "age_center" 0.00517216678478089 0.00433344097509883 1.19354730213279 200.625731681164 0.234064529480851 1950 300
"199" "fixed" "(Intercept)" 0.700024028823586 0.0203765166657193 34.3544502874371 23.6781801025052 1.03222705131664e-21 1975 300
"200" "fixed" "age_center" 0.00500499395956579 0.00436380104693157 1.14693449718224 201.087514076353 0.252771531614031 1975 300
"201" "fixed" "(Intercept)" 0.699689573596904 0.0208293532762956 33.5915169480163 25.0284559397288 2.4250168905328e-22 2000 300
"202" "fixed" "age_center" 0.00479939959721736 0.00432500631658878 1.10968614746504 203.065573932245 0.268446674325023 2000 300
"203" "fixed" "(Intercept)" 0.487652250915411 0.0207578153179722 23.4924650521001 38.7230922639381 1.61394956764053e-24 -500 325
"204" "fixed" "age_center" 0.00116571603008793 0.00364300092431511 0.319987849112907 1210.64120967003 0.749032755969138 -500 325
"205" "fixed" "(Intercept)" 0.486557918354094 0.0211129597181293 23.0454623534519 38.9227774492516 2.70904750117376e-24 -475 325
"206" "fixed" "age_center" 0.0019464967734653 0.00364622848097091 0.533838398669684 1231.19429445175 0.593549710037671 -475 325
"207" "fixed" "(Intercept)" 0.485724711715176 0.0209102948826813 23.2289747437982 37.9603479944469 4.83047876235651e-24 -450 325
"208" "fixed" "age_center" 0.00252577307769056 0.0036546828593391 0.691105952254174 1208.28904876856 0.489631710383209 -450 325
"209" "fixed" "(Intercept)" 0.485673127318891 0.0208660104427861 23.2758019867089 37.7481666813864 5.4536838275061e-24 -425 325
"210" "fixed" "age_center" 0.00316760922262125 0.00366122875386345 0.865176539236639 1199.97107101338 0.387114827856767 -425 325
"211" "fixed" "(Intercept)" 0.488433683025056 0.0207038200412347 23.5914764546962 36.7205963245835 8.79067000820587e-24 -400 325
"212" "fixed" "age_center" 0.00372642301161846 0.00365930463423387 1.01834183925456 1189.08067464602 0.308722678836687 -400 325
"213" "fixed" "(Intercept)" 0.488376643331763 0.0207114336820997 23.58005007417 36.7758176992789 8.48953590410178e-24 -375 325
"214" "fixed" "age_center" 0.00299612242135666 0.00366848887768369 0.816718414926322 1191.32936136271 0.414252648636925 -375 325
"215" "fixed" "(Intercept)" 0.487866875055344 0.0205584197588332 23.730757557167 36.2544779039504 1.11333877410493e-23 -350 325
"216" "fixed" "age_center" 0.00401051425542977 0.00365176609869773 1.09823963173873 1177.05113204266 0.272324463752309 -350 325
"217" "fixed" "(Intercept)" 0.487915977253816 0.0208273474927496 23.4266978751696 35.3944259118654 3.87767795329112e-23 -325 325
"218" "fixed" "age_center" 0.00358441974813861 0.00365000619871414 0.982031139947478 1188.05409558423 0.326284443717898 -325 325
"219" "fixed" "(Intercept)" 0.490458669026493 0.0202387020577924 24.2337017278069 35.2832787115977 1.39579324482465e-23 -300 325
"220" "fixed" "age_center" 0.00334167674695673 0.00363898822986514 0.9182983114734 1165.28510567254 0.358652739794689 -300 325
"221" "fixed" "(Intercept)" 0.488551809862197 0.0199777825476675 24.454756612577 34.6911820594912 1.85151449076205e-23 -275 325
