"effect" "term" "estimate" "std.error" "statistic" "df" "p.value" "startTime" "windowLength"
"77" "fixed" "(Intercept)" 0.54845779141902 0.0146611734453775 37.4088604477933 65.8417720654052 4.39179829446809e-46 450 300
"78" "fixed" "age_center" 0.00534677182279229 0.00239640097421469 2.23116743830587 623.613989209368 0.0260247654522424 450 300
"79" "fixed" "(Intercept)" 0.554880924184795 0.0147209285334138 37.6933372732106 68.8504829146093 1.06588058405455e-47 475 300
"80" "fixed" "age_center" 0.00585871285601378 0.00248459924769473 2.35801120098126 632.824524391819 0.0186764154293438 475 300
"81" "fixed" "(Intercept)" 0.562495134807677 0.0148167166847775 37.9635479826363 71.1571737011215 5.70000232130032e-49 500 300
"82" "fixed" "age_center" 0.00592746011077733 0.00253304634868084 2.34005197491323 642.527258577124 0.0195862235356904 500 300
"83" "fixed" "(Intercept)" 0.564256157842044 0.0149036432640648 37.8602834115442 72.5602971376631 1.56820633290156e-49 525 300
"84" "fixed" "age_center" 0.00657776322270699 0.00255881409220102 2.57062959077617 649.275329659736 0.0103730706428149 525 300
"85" "fixed" "(Intercept)" 0.568731576155755 0.0153147402670625 37.1362208067564 75.8114677928344 2.16300215578973e-50 550 300
"86" "fixed" "age_center" 0.00662998100274381 0.00263124781231943 2.51970983945428 668.950825001878 0.0119769313383523 550 300
"87" "fixed" "(Intercept)" 0.57455835518252 0.0156920449228136 36.6146259463742 77.3088076032552 1.35267799352195e-50 575 300
"88" "fixed" "age_center" 0.00656557259146061 0.00268973509825596 2.4409736838835 678.552483305435 0.0149023311029097 575 300
"89" "fixed" "(Intercept)" 0.579258267972357 0.0158097223788741 36.6393700085713 78.3001927752996 4.84585281875905e-51 600 300
"90" "fixed" "age_center" 0.00634783468672936 0.00274939340404383 2.30881280117749 682.765716671733 0.0212517238555966 600 300
"91" "fixed" "(Intercept)" 0.581085734469576 0.0158240681393551 36.721640058184 78.508588417788 3.34327798756243e-51 625 300
"92" "fixed" "age_center" 0.00650290047805418 0.00275239483332709 2.36263358705462 686.737711499129 0.0184234492218573 625 300
"93" "fixed" "(Intercept)" 0.586413726639068 0.0160982699883856 36.4271270802482 81.363617396799 3.82954506020574e-52 650 300
"94" "fixed" "age_center" 0.00708096876461136 0.00276836388058679 2.55781720541392 693.778598105479 0.0107445452013042 650 300
"95" "fixed" "(Intercept)" 0.590202730567772 0.0164372158791685 35.9064901809653 84.0053468049863 9.62984193392455e-53 675 300
"96" "fixed" "age_center" 0.0073717799953359 0.00279646387179192 2.63610771792742 697.497684130604 0.0085728176125444 675 300
"97" "fixed" "(Intercept)" 0.595344738949356 0.0163429082421454 36.4283229232156 84.0912658561869 2.84010250813457e-53 700 300
"98" "fixed" "age_center" 0.00752079756916244 0.00279315677496019 2.69257982100544 700.065855617162 0.00725972388049832 700 300
"99" "fixed" "(Intercept)" 0.598224428958057 0.0164252395049024 36.4210475457303 84.3869257464713 2.18233310417247e-53 725 300
"100" "fixed" "age_center" 0.00817766079772918 0.00278886689009234 2.93225210094498 704.994840770566 0.00347417835234726 725 300
"101" "fixed" "(Intercept)" 0.602932941155294 0.0165303937229537 36.4742032924524 84.117740739263 2.50719476549157e-53 750 300
"102" "fixed" "age_center" 0.00791719096265969 0.00277418236319919 2.8538826674428 706.250529865407 0.00444533287226724 750 300
"103" "fixed" "(Intercept)" 0.608157908506455 0.0165473021418567 36.752692571444 84.5094312299103 9.45295090035016e-54 775 300
"104" "fixed" "age_center" 0.0081839447888566 0.00276318725075397 2.96177712408868 708.048484974363 0.00316108194253262 775 300
"105" "fixed" "(Intercept)" 0.613367694425793 0.0166126788229582 36.9216609170904 85.7011384096677 2.10988252730243e-54 800 300
"106" "fixed" "age_center" 0.00841910490090474 0.00279892547673058 3.00797751526385 711.705613702446 0.00272265761142033 800 300
"107" "fixed" "(Intercept)" 0.614433371617031 0.0165957362927738 37.023568028408 85.9014150325329 1.39622135303685e-54 825 300
"108" "fixed" "age_center" 0.00867856726296658 0.00279736893428457 3.10240353233426 717.073621889245 0.00199489394015195 825 300
"109" "fixed" "(Intercept)" 0.616686435415454 0.0165378761264857 37.2893369558997 85.3683947442536 1.30416704051448e-54 850 300
"110" "fixed" "age_center" 0.00816144426884567 0.00280982335273273 2.90461116030947 710.952636386437 0.00379120148580226 850 300
"111" "fixed" "(Intercept)" 0.621530513465102 0.0164715495081665 37.7335789299575 84.8378220226819 8.41217313645196e-55 875 300
"112" "fixed" "age_center" 0.00815813212541151 0.00279656266903567 2.91719982381966 709.799689541766 0.00364343054349673 875 300
"113" "fixed" "(Intercept)" 0.627349345685553 0.0162568125928144 38.5899352719884 84.4110402537367 2.1247313470834e-55 900 300
"114" "fixed" "age_center" 0.00770646884705686 0.00279468582368513 2.75754390055013 702.496725682754 0.00597504811012186 900 300
"115" "fixed" "(Intercept)" 0.629982344199897 0.0160308733119667 39.2980676685674 83.2148401205666 1.6694235211509e-55 925 300
"116" "fixed" "age_center" 0.00813278061175707 0.00278960326744933 2.91538969238206 700.888021220822 0.00366581100373804 925 300
"117" "fixed" "(Intercept)" 0.633986331697015 0.015911284599551 39.8450752188108 82.4052584768785 1.29115127939946e-55 950 300
"118" "fixed" "age_center" 0.00797862293808701 0.00278300133312038 2.86691308521263 694.899555936414 0.00427043222835162 950 300
"119" "fixed" "(Intercept)" 0.63695325544073 0.0156769427914226 40.6299406660609 81.0457338800309 1.17491811381032e-55 975 300
"120" "fixed" "age_center" 0.00771296750439278 0.00277239060398988 2.78206378758198 689.199357882626 0.00554918080676696 975 300
"121" "fixed" "(Intercept)" 0.640831962111164 0.0154299256483591 41.531759563554 80.8903837875569 2.54215777826108e-56 1000 300
"122" "fixed" "age_center" 0.00764100626166238 0.00277325907911131 2.75524429694139 687.901381382007 0.00601999121074846 1000 300
"123" "fixed" "(Intercept)" 0.641957907944863 0.0153009733899119 41.9553639880265 79.9862846307083 3.11513234727055e-56 1025 300
"124" "fixed" "age_center" 0.00767018589879776 0.0027720687688813 2.76695368632328 689.517808861817 0.00580993813956053 1025 300
"125" "fixed" "(Intercept)" 0.646514493974248 0.0150661357557881 42.9117661259538 78.7860398956408 2.12366225158111e-56 1050 300
"126" "fixed" "age_center" 0.00757492320750988 0.00280256258768616 2.7028560363977 684.237658647412 0.00704522076462269 1050 300
"127" "fixed" "(Intercept)" 0.65092558894506 0.0147989263592685 43.9846495038061 76.6469331627336 3.85667441821534e-56 1075 300
"128" "fixed" "age_center" 0.00726367463492737 0.00281175812657757 2.58332129149694 687.376455034901 0.00999080172850383 1075 300
"129" "fixed" "(Intercept)" 0.65370125916772 0.014235399630545 45.9208224660633 73.5923213159131 6.41547574261633e-56 1100 300
"130" "fixed" "age_center" 0.00748760839628006 0.00278030832520231 2.69308562953543 686.984731041958 0.00725207741482311 1100 300
"131" "fixed" "(Intercept)" 0.65532850556767 0.0141293803199309 46.3805553201272 73.3245971679018 4.38695275896603e-56 1125 300
"132" "fixed" "age_center" 0.00743192608377788 0.00277871375560176 2.674592180931 688.381297532441 0.00765966356179648 1125 300
"133" "fixed" "(Intercept)" 0.655648956604423 0.0141136755786613 46.454869459782 74.262118063131 1.2386987695745e-56 1150 300
"134" "fixed" "age_center" 0.00738311044548347 0.0027500163094482 2.68475151224282 692.960818482258 0.00743192097654429 1150 300
"135" "fixed" "(Intercept)" 0.656922304536438 0.0139525952689229 47.0824453712653 72.9901495096936 2.29054217737656e-56 1175 300
"136" "fixed" "age_center" 0.00727731657726319 0.0027239391731064 2.67161493513238 691.480532087797 0.00772642591126472 1175 300
"137" "fixed" "(Intercept)" 0.658913224051909 0.0138296803925711 47.6448627407077 71.3513070920225 7.82414071431493e-56 1200 300
"138" "fixed" "age_center" 0.00725261203733414 0.00275249661417782 2.63492132923132 690.469468827734 0.00860444728507732 1200 300
"139" "fixed" "(Intercept)" 0.659051244784601 0.0137967609715717 47.768548439926 71.9527869508125 3.05012527524373e-56 1225 300
"140" "fixed" "age_center" 0.00705336901508243 0.00274742546138609 2.56726492282122 691.777653255012 0.0104594856977364 1225 300
"141" "fixed" "(Intercept)" 0.658746565350204 0.0137322220579098 47.9708646257119 71.6395211374216 3.38155439668093e-56 1250 300
"142" "fixed" "age_center" 0.00708465680232269 0.00274801694565744 2.57809793113476 692.647170206177 0.0101400153352365 1250 300
"143" "fixed" "(Intercept)" 0.657533312637351 0.0136178911013642 48.2845183401036 72.1402338338265 1.13447046611636e-56 1275 300
"144" "fixed" "age_center" 0.00626669330323127 0.00274386521226064 2.28389254516924 694.109354756472 0.0226790332421255 1275 300
"145" "fixed" "(Intercept)" 0.658015250180046 0.0132810324802675 49.5454891144721 69.1099271880701 9.84998106837514e-56 1300 300
"146" "fixed" "age_center" 0.00637338785898909 0.00275330181077742 2.31481628132497 690.502550221645 0.0209153820808217 1300 300
"147" "fixed" "(Intercept)" 0.657613320436946 0.0132994068478921 49.4468157834552 68.3321041194739 3.14555327133969e-55 1325 300
"148" "fixed" "age_center" 0.00641258596736959 0.00276247368873211 2.32132019701254 688.42243452438 0.0205606568813087 1325 300
"149" "fixed" "(Intercept)" 0.656108362651586 0.0133032010225091 49.319585680277 67.2369486707523 1.59256521420477e-54 1350 300
"150" "fixed" "age_center" 0.0060388448804504 0.00276850267402108 2.18126749058882 685.726604133821 0.0295026081306437 1350 300
"151" "fixed" "(Intercept)" 0.652755610076625 0.013317764327072 49.0139030880523 66.8177602795086 4.16730560443213e-54 1375 300
"152" "fixed" "age_center" 0.00592649405803555 0.00275950962054844 2.14766203890156 679.668370416181 0.032093539309182 1375 300
"153" "fixed" "(Intercept)" 0.651480269486305 0.0131795774517837 49.4310437394285 66.4349828115899 4.00281599633679e-54 1400 300
"154" "fixed" "age_center" 0.00540125357148493 0.00273351801142114 1.97593487546725 683.207223114852 0.0485640662902721 1400 300
"155" "fixed" "(Intercept)" 0.650041741844066 0.0132544014131189 49.0434627399069 67.5134855891065 1.5954383901337e-54 1425 300
"156" "fixed" "age_center" 0.00555169292732308 0.00273925848558738 2.02671378277492 682.425805857789 0.0430800447000812 1425 300
"157" "fixed" "(Intercept)" 0.647320198304793 0.0133383612588643 48.530714211583 68.2413393562017 1.22741213765771e-54 1450 300
"158" "fixed" "age_center" 0.00540685859450121 0.00274535337852589 1.96945815310829 686.467127470802 0.0493022093479624 1450 300
"159" "fixed" "(Intercept)" 0.644682291897213 0.0130468299675121 49.4129450220886 65.7835505180345 9.80186855822356e-54 1475 300
"160" "fixed" "age_center" 0.00555207528165652 0.00273607869707654 2.02920891405237 681.377834920125 0.0428252509802885 1475 300
"161" "fixed" "(Intercept)" 0.642413536398957 0.0131883602477264 48.7106451698347 67.2663088784506 3.45425284896903e-54 1500 300
"162" "fixed" "age_center" 0.00548749679358675 0.00273762457564601 2.00447382099199 680.718641384242 0.0454149364966432 1500 300
"163" "fixed" "(Intercept)" 0.641283602784248 0.0133222146616513 48.1364111802084 67.86662165672 3.43174778459766e-54 1525 300
"164" "fixed" "age_center" 0.00553842346102662 0.00274675771385793 2.01634947017139 682.057348829127 0.0441549522172689 1525 300
"165" "fixed" "(Intercept)" 0.638129855757257 0.0134371541882524 47.4899555975288 68.210043371757 5.37944649488463e-54 1550 300
"166" "fixed" "age_center" 0.00576110144928318 0.00276647592158015 2.08246939882729 684.997509560137 0.0376701065056963 1550 300
"167" "fixed" "(Intercept)" 0.635431959575423 0.0136348066642982 46.603664813177 67.2841083757772 6.07602682187382e-53 1575 300
"168" "fixed" "age_center" 0.00531683587280416 0.00277361371597725 1.91693451837825 687.620098183854 0.0556603781520491 1575 300
"169" "fixed" "(Intercept)" 0.633141521122106 0.0137599833544728 46.0132476044237 67.1622039628557 1.62886108120165e-52 1600 300
"170" "fixed" "age_center" 0.00523647856016624 0.00278413965326086 1.88082467559884 686.75875839968 0.0604186586088372 1600 300
"171" "fixed" "(Intercept)" 0.630462120561602 0.0139024778459245 45.3489030911436 66.4396212175667 1.03772413520514e-51 1625 300
"172" "fixed" "age_center" 0.00486587830310131 0.00278247686382144 1.74875786619068 684.578541897408 0.0807810684313697 1625 300
"173" "fixed" "(Intercept)" 0.629573532896542 0.0139248645165003 45.2121837272116 64.1648487283826 2.21680502855273e-50 1650 300
"174" "fixed" "age_center" 0.00477482552132274 0.00277560421069935 1.72028328207489 689.086309218544 0.0858299165327292 1650 300
"175" "fixed" "(Intercept)" 0.627327332862425 0.0138731772224504 45.2187211915125 62.4731800077214 1.90001928695324e-49 1675 300
"176" "fixed" "age_center" 0.00523043630172201 0.00280272029134754 1.86619989082365 681.082495621245 0.0624429854029019 1675 300
"177" "fixed" "(Intercept)" 0.624006300739259 0.0139852362015924 44.6189318324283 61.0741200263297 2.53951579683083e-48 1700 300
"178" "fixed" "age_center" 0.00605719006360109 0.00279109584250554 2.17018347107838 677.173190291332 0.0303398502763051 1700 300
"179" "fixed" "(Intercept)" 0.622756001480638 0.0140440104601346 44.3431741416313 60.2405719824691 1.06359190997475e-47 1725 300
"180" "fixed" "age_center" 0.00598245710672205 0.00279719644495579 2.13873327256306 679.954541769735 0.0328129178726239 1725 300
"181" "fixed" "(Intercept)" 0.621701720096942 0.0138706141683098 44.8214990737285 61.6716898545993 9.02455235933291e-49 1750 300
"182" "fixed" "age_center" 0.00585297365922941 0.00279105104537818 2.09705002311642 681.209524354 0.0363572285679239 1750 300
"183" "fixed" "(Intercept)" 0.617985230999652 0.0140805313998336 43.8893400718495 63.1735677452789 4.82518255303926e-49 1775 300
"184" "fixed" "age_center" 0.00631086844086243 0.00279095698473172 2.26118441645171 679.195512675176 0.024063361932783 1775 300
"185" "fixed" "(Intercept)" 0.604761992263051 0.0140806186626068 42.9499588586322 57.8563540895362 1.38586321917834e-45 1800 300
"186" "fixed" "age_center" 0.00494612731144429 0.00300849577109502 1.644053270397 649.69038156632 0.100648969782562 1800 300
"187" "fixed" "(Intercept)" 0.604511613802677 0.0141003395164928 42.8721317735362 57.15969931048 3.71989361947608e-45 1825 300
"188" "fixed" "age_center" 0.00518552638356092 0.00300812756184183 1.72383859293051 649.029033037967 0.0852131903924604 1825 300
"189" "fixed" "(Intercept)" 0.602752932859988 0.0137938626480794 43.6971824526551 57.1875711075042 1.24588547708235e-45 1850 300
"190" "fixed" "age_center" 0.00530660388476943 0.00299378526221187 1.77253991852736 639.586328936952 0.0767809201123053 1850 300
"191" "fixed" "(Intercept)" 0.600000878655041 0.0141184971003004 42.497503409359 57.8923371888976 2.39934686293473e-45 1875 300
"192" "fixed" "age_center" 0.00565117414010251 0.00301063444831867 1.8770708424128 643.55663016136 0.0609605418965459 1875 300
"193" "fixed" "(Intercept)" 0.596602337067651 0.0141475818305591 42.1699159766636 56.001883847051 4.01281635127085e-44 1900 300
"194" "fixed" "age_center" 0.00602651214103837 0.00301039968912348 2.00189767585083 639.654231630393 0.045717522931924 1900 300
"195" "fixed" "(Intercept)" 0.59583031136886 0.0143047302103284 41.6526773038092 55.5520361549814 1.38165419514422e-43 1925 300
"196" "fixed" "age_center" 0.0061590499819575 0.00301548233889142 2.04247589266987 640.612907047588 0.0415132248497323 1925 300
"197" "fixed" "(Intercept)" 0.593661868402348 0.0145960113400121 40.6728834729623 55.2047241441495 7.65206692574688e-43 1950 300
"198" "fixed" "age_center" 0.00601583329725929 0.00301349235799564 1.99629950323172 637.172669937569 0.046326411773104 1950 300
"199" "fixed" "(Intercept)" 0.593548373380458 0.0144961572278908 40.9452218301317 53.6831318252542 3.61087847037024e-42 1975 300
"200" "fixed" "age_center" 0.00663250626343825 0.00301819796187112 2.19750538143179 632.902367654107 0.0283459309913226 1975 300
"201" "fixed" "(Intercept)" 0.5940617086616 0.0144226478853153 41.1895037156428 51.6027018165155 3.76645729135195e-41 2000 300
"202" "fixed" "age_center" 0.00680494518478559 0.00300816513932878 2.26215811619438 625.912528916182 0.0240297152716094 2000 300
"203" "fixed" "(Intercept)" 0.497021631055424 0.0124428209768886 39.9444492513874 47.0588557907241 5.83341028815695e-38 -500 325
"204" "fixed" "age_center" -0.00157164061622578 0.00212297866801787 -0.740299768387761 2964.77542558893 0.45917674121992 -500 325
"205" "fixed" "(Intercept)" 0.495292877461525 0.012706409417556 38.9797669180404 48.3999691777348 3.24265741796721e-38 -475 325
"206" "fixed" "age_center" -0.0013625388838949 0.00213245652233834 -0.638952714684573 3005.85129308061 0.522902377333661 -475 325
"207" "fixed" "(Intercept)" 0.494929477478106 0.0126522379018893 39.1179395547249 48.6880631238418 1.90695518755345e-38 -450 325
"208" "fixed" "age_center" -0.00112312959711408 0.00213273873487044 -0.526613775401003 3014.2256488158 0.598500572329647 -450 325
"209" "fixed" "(Intercept)" 0.495183062640937 0.0128201952031999 38.6252357933943 48.0141724483053 8.08744440065228e-38 -425 325
"210" "fixed" "age_center" -0.00103107152288595 0.00213539618880517 -0.482847880075532 2966.81985821037 0.62923937695548 -425 325
"211" "fixed" "(Intercept)" 0.495761322021712 0.0125499609387509 39.5030171361677 45.8518431090265 4.63737306661521e-37 -400 325
"212" "fixed" "age_center" -0.0010114231670492 0.00212052426932657 -0.47696844675605 2877.30913438437 0.63342081313451 -400 325
"213" "fixed" "(Intercept)" 0.497647152490132 0.0128930760693315 38.5980156957172 46.7324089510367 4.23101506132365e-37 -375 325
"214" "fixed" "age_center" -0.00133505704559353 0.00213258841376087 -0.626026586742598 2947.55666236903 0.531345975237483 -375 325
"215" "fixed" "(Intercept)" 0.498645653876593 0.0129321284887407 38.5586683824505 46.8033502322492 4.0493192251706e-37 -350 325
"216" "fixed" "age_center" -0.00160974015371344 0.00213292750389137 -0.754709267322299 2959.55888833477 0.45048349357609 -350 325
"217" "fixed" "(Intercept)" 0.49852595813672 0.0128725577240321 38.7278090977994 48.6578068409092 3.17914297857758e-38 -325 325
"218" "fixed" "age_center" -0.00122512778756105 0.00212591914520359 -0.576281459398457 3049.27479347621 0.56446748483868 -325 325
"219" "fixed" "(Intercept)" 0.49693801223926 0.0127988057127831 38.8269048996449 47.7974490610223 8.34906468393631e-38 -300 325
"220" "fixed" "age_center" -0.00149445227364387 0.00211749311199616 -0.705764880734396 3029.08464732348 0.480388638075205 -300 325
