dataset_name,subject_id,stimulus_novelty,trial_n,avg_prop_looking,age
frank_tablet_2016,1194,familiar,13,0.6814458587361865,28
frank_tablet_2016,1194,novel,8,0.42725674147138426,28
frank_tablet_2016,1195,familiar,11,0.6019634817010098,30
frank_tablet_2016,1195,novel,4,0.591140829878316,30
frank_tablet_2016,1196,familiar,13,0.6502862220836787,31
frank_tablet_2016,1196,novel,4,0.44052119755244756,31
frank_tablet_2016,1197,familiar,1,0.78125,31
frank_tablet_2016,1197,novel,2,0.7265625,31
frank_tablet_2016,1198,familiar,13,0.5720018585972204,31
frank_tablet_2016,1198,novel,5,0.5122357268370841,31
frank_tablet_2016,1199,familiar,14,0.6770080722932952,32
frank_tablet_2016,1199,novel,4,0.5688015653555187,32
frank_tablet_2016,1200,familiar,8,0.49657127605028656,33
frank_tablet_2016,1200,novel,6,0.44595352564102564,33
frank_tablet_2016,1201,familiar,11,0.32802614052614054,33
frank_tablet_2016,1201,novel,6,0.5969696969696969,33
frank_tablet_2016,1202,familiar,8,0.6664215686274509,34
frank_tablet_2016,1202,novel,5,0.5137503362927092,34
frank_tablet_2016,1203,familiar,15,0.5923583690089128,34
frank_tablet_2016,1203,novel,4,0.2773608449837958,34
frank_tablet_2016,1204,familiar,16,0.5435959757445235,35
frank_tablet_2016,1204,novel,8,0.5175045522394943,35
frank_tablet_2016,1205,familiar,13,0.5318111071086693,36
frank_tablet_2016,1205,novel,6,0.44912554810095795,36
frank_tablet_2016,1206,familiar,13,0.7404900360470652,38
frank_tablet_2016,1206,novel,6,0.5242689781482884,38
frank_tablet_2016,1207,familiar,16,0.6776753991975766,38
frank_tablet_2016,1207,novel,7,0.37430566949147204,38
frank_tablet_2016,1208,familiar,15,0.3184491279753998,38
frank_tablet_2016,1208,novel,6,0.5458099138441393,38
frank_tablet_2016,1209,familiar,14,0.648100193883604,39
frank_tablet_2016,1209,novel,7,0.4114479270729271,39
frank_tablet_2016,1210,familiar,1,1,39
frank_tablet_2016,1211,familiar,7,0.3882278004253811,42
frank_tablet_2016,1211,novel,8,0.5062390734265734,42
frank_tablet_2016,1212,familiar,11,0.5716056480684397,43
frank_tablet_2016,1212,novel,6,0.4314146942061484,43
frank_tablet_2016,1213,familiar,13,0.5670924484291384,43
frank_tablet_2016,1213,novel,7,0.5058398590656655,43
frank_tablet_2016,1214,familiar,8,0.6973745552692922,44
frank_tablet_2016,1214,novel,5,0.31153846153846154,44
frank_tablet_2016,1215,familiar,14,0.6351757879175332,44
frank_tablet_2016,1215,novel,7,0.5795384674952516,44
frank_tablet_2016,1216,familiar,15,0.5374564954924334,44
frank_tablet_2016,1216,novel,8,0.4085036057692308,44
frank_tablet_2016,1217,familiar,13,0.6626921678228672,45
frank_tablet_2016,1217,novel,7,0.46696571158547073,45
frank_tablet_2016,1218,familiar,9,0.6342163240523896,46
frank_tablet_2016,1218,novel,5,0.5500569358178053,46
frank_tablet_2016,1219,familiar,12,0.6697627752480236,47
frank_tablet_2016,1219,novel,8,0.5098016510210803,47
frank_tablet_2016,1220,familiar,13,0.5833475067937327,47
frank_tablet_2016,1220,novel,7,0.5739847454133169,47
frank_tablet_2016,1221,familiar,2,0.7727272727272727,48
frank_tablet_2016,1222,familiar,15,0.6408860583860584,49
frank_tablet_2016,1222,novel,8,0.6124841011871114,49
frank_tablet_2016,1223,familiar,10,0.6273721707644804,50
frank_tablet_2016,1223,novel,8,0.33913884940644096,50
frank_tablet_2016,1224,familiar,14,0.7429367835977533,51
frank_tablet_2016,1224,novel,8,0.43209901863846534,51
frank_tablet_2016,1225,familiar,15,0.5663835825015517,52
frank_tablet_2016,1225,novel,8,0.43587740384615387,52
frank_tablet_2016,1226,familiar,7,0.47981099510511277,54
frank_tablet_2016,1226,novel,3,0.3580971000325839,54
frank_tablet_2016,1227,familiar,7,0.890527950310559,55
frank_tablet_2016,1227,novel,2,0.9795918367346939,55
frank_tablet_2016,1228,familiar,14,0.6695699047184299,56
frank_tablet_2016,1228,novel,8,0.5184221548736352,56
frank_tablet_2016,1229,familiar,8,0.7148642656746748,56
frank_tablet_2016,1229,novel,5,0.7688200032969174,56
frank_tablet_2016,1230,familiar,12,0.6176070672062808,58
frank_tablet_2016,1230,novel,7,0.48385095269360767,58
frank_tablet_2016,1231,familiar,13,0.6418824448528982,60
frank_tablet_2016,1231,novel,6,0.5358851674641149,60
frank_tablet_2016,1232,familiar,4,0.604978354978355,28
frank_tablet_2016,1232,novel,2,0.16964285714285715,28
garrison_bergelson_2020,1059,familiar,31,0.5465341912140179,17
garrison_bergelson_2020,1060,familiar,31,0.7005296100144439,16
garrison_bergelson_2020,1061,familiar,27,0.6421914405505199,15
garrison_bergelson_2020,1062,familiar,30,0.4409793139565331,15
garrison_bergelson_2020,1063,familiar,31,0.7285519239485102,17
garrison_bergelson_2020,1064,familiar,29,0.5566258301626336,17
garrison_bergelson_2020,1067,familiar,27,0.43055207289692193,14
garrison_bergelson_2020,1068,familiar,29,0.7047550092901943,17
garrison_bergelson_2020,1069,familiar,26,0.5383894236184509,12
garrison_bergelson_2020,1070,familiar,22,0.7825644504748982,12
garrison_bergelson_2020,1071,familiar,27,0.6396088417514556,14
garrison_bergelson_2020,1075,familiar,23,0.47112264763140815,13
garrison_bergelson_2020,1076,familiar,32,0.7397388059701493,15
garrison_bergelson_2020,1077,familiar,29,0.4911219763252702,12
garrison_bergelson_2020,1078,familiar,19,0.5206942262372348,13
garrison_bergelson_2020,1079,familiar,22,0.6329333538541735,14
garrison_bergelson_2020,1080,familiar,28,0.6664427417483372,15
garrison_bergelson_2020,1081,familiar,16,0.6084502058672157,12
garrison_bergelson_2020,1082,familiar,30,0.5199004975124378,12
garrison_bergelson_2020,1083,familiar,28,0.44337565419654973,14
garrison_bergelson_2020,1084,familiar,25,0.5650790928264816,16
garrison_bergelson_2020,1085,familiar,27,0.5136492004862376,15
garrison_bergelson_2020,1086,familiar,32,0.5113356210021321,15
garrison_bergelson_2020,1087,familiar,27,0.705404297888231,17
garrison_bergelson_2020,1088,familiar,29,0.7699101821260771,18
garrison_bergelson_2020,1089,familiar,30,0.6981909931724357,17
garrison_bergelson_2020,1090,familiar,32,0.6454524253731343,14
garrison_bergelson_2020,1091,familiar,25,0.45671641791044776,13
garrison_bergelson_2020,1092,familiar,30,0.4780166154871575,14
garrison_bergelson_2020,1093,familiar,31,0.7242192536497393,17
mahr_coartic,1094,familiar,21,0.7057255264380359,22.3
mahr_coartic,1095,familiar,28,0.7328806394332372,18.8
mahr_coartic,1096,familiar,42,0.7968224027294203,18.3
mahr_coartic,1097,familiar,29,0.6606923683926872,18.8
mahr_coartic,1098,familiar,32,0.6162363902068805,18.8
mahr_coartic,1099,familiar,46,0.7001641111680595,18.7
mahr_coartic,1100,familiar,23,0.6288617760241836,21.8
mahr_coartic,1101,familiar,40,0.6384789107613661,19.2
mahr_coartic,1102,familiar,42,0.5676207126036404,18.8
mahr_coartic,1103,familiar,46,0.603977795646357,19.4
mahr_coartic,1104,familiar,34,0.7592670651837623,23.1
mahr_coartic,1105,familiar,37,0.8206939932073037,20.9
mahr_coartic,1106,familiar,41,0.6777966484343648,21.4
mahr_coartic,1107,familiar,30,0.7609218857342069,22.2
mahr_coartic,1108,familiar,35,0.6523006297235677,21.7
mahr_coartic,1109,familiar,27,0.697977943025985,22.1
mahr_coartic,1110,familiar,32,0.7397042557644656,22.1
mahr_coartic,1111,familiar,40,0.7190083546367736,19.7
mahr_coartic,1112,familiar,39,0.8057285256782379,18.1
mahr_coartic,1113,familiar,39,0.7169074236408342,23.7
mahr_coartic,1114,familiar,34,0.7463720525701538,23
mahr_coartic,1115,familiar,22,0.7577762782879622,22.6
mahr_coartic,1116,familiar,32,0.7136295846285355,18.3
mahr_coartic,1117,familiar,42,0.7919353383358659,23
mahr_coartic,1118,familiar,44,0.8383635042073501,23.8
mahr_coartic,1119,familiar,37,0.49151820499659954,21
mahr_coartic,1120,familiar,39,0.6654365802604971,23.7
mahr_coartic,1121,familiar,45,0.6855950843507146,18.6
mahr_coartic,1122,familiar,34,0.6046229096201708,20.2
perry_cowpig,23,familiar,34,0.4561878522830195,21
perry_cowpig,24,familiar,15,0.6365925046157072,22
perry_cowpig,25,familiar,29,0.6709702858897343,20
perry_cowpig,26,familiar,33,0.6245562786753214,21
perry_cowpig,27,familiar,22,0.6570003683537817,20
perry_cowpig,28,familiar,22,0.6994544303988561,20
perry_cowpig,29,familiar,29,0.4851467048629398,20
perry_cowpig,30,familiar,28,0.4738309435031581,20
perry_cowpig,31,familiar,35,0.6054194961940573,21
perry_cowpig,32,familiar,29,0.6185170020451253,20
perry_cowpig,33,familiar,35,0.6825786633091758,21
perry_cowpig,34,familiar,33,0.5800336308236954,22
perry_cowpig,35,familiar,31,0.556092170256628,21
perry_cowpig,36,familiar,35,0.8664609654865824,19
perry_cowpig,37,familiar,30,0.5078832091668255,20
perry_cowpig,38,familiar,33,0.5526315288649024,20
perry_cowpig,39,familiar,22,0.5776367784492101,21
perry_cowpig,40,familiar,33,0.7012152713714339,20
perry_cowpig,41,familiar,31,0.7240268355898267,21
perry_cowpig,42,familiar,22,0.6650488207396301,20
perry_cowpig,43,familiar,36,0.49311014067864883,NA
perry_cowpig,44,familiar,31,0.6830096328703377,20
perry_cowpig,45,familiar,24,0.6824565600155152,20
perry_cowpig,46,familiar,34,0.6555100753778469,21
perry_cowpig,47,familiar,35,0.5839736148701495,21
perry_cowpig,48,familiar,35,0.6266794769473034,20
perry_cowpig,49,familiar,32,0.5092251710306224,21
perry_cowpig,50,familiar,32,0.6747121463383383,20
perry_cowpig,51,familiar,35,0.5690264125369604,21
perry_cowpig,52,familiar,36,0.5250966102961939,NA
perry_cowpig,53,familiar,30,0.6882579013169315,20
perry_cowpig,54,familiar,34,0.7411598119816728,21
perry_cowpig,55,familiar,34,0.6015799662951422,20
perry_cowpig,56,familiar,30,0.5998877379981705,22
perry_cowpig,57,familiar,30,0.602104920663925,19
perry_cowpig,58,familiar,28,0.5057744214739746,20
perry_cowpig,59,familiar,21,0.4832955875898952,21
perry_cowpig,60,familiar,34,0.5255194179997036,NA
perry_cowpig,61,familiar,33,0.5995687836154096,20
perry_cowpig,62,familiar,32,0.587227987370297,21
perry_cowpig,63,familiar,33,0.6567421179430977,20
perry_cowpig,64,familiar,31,0.6476082028204496,20
perry_cowpig,65,familiar,32,0.5571296383041884,21
perry_cowpig,66,familiar,27,0.49473939546448314,20
perry_cowpig,67,familiar,26,0.5801551625416369,20
pomper_saffran_2016,68,familiar,80,0.7620085392165973,46
pomper_saffran_2016,69,familiar,80,0.8360739600618781,43
pomper_saffran_2016,70,familiar,69,0.8142335007619603,47
pomper_saffran_2016,71,familiar,80,0.8207453863705696,42
pomper_saffran_2016,72,familiar,80,0.8611726292979598,43
pomper_saffran_2016,73,familiar,79,0.7570722149955618,42
pomper_saffran_2016,74,familiar,80,0.6990390440473688,42
pomper_saffran_2016,75,familiar,64,0.7225712962226073,42
pomper_saffran_2016,76,familiar,48,0.8223899039500697,45
pomper_saffran_2016,77,familiar,47,0.7743613698794877,43
pomper_saffran_2016,78,familiar,80,0.7858615014842064,42
pomper_saffran_2016,79,familiar,48,0.8339477502863709,43
pomper_saffran_2016,80,familiar,36,0.5796182447759788,42
pomper_saffran_2016,81,familiar,75,0.8359062776304156,42
pomper_saffran_2016,82,familiar,45,0.751454607789102,44
pomper_saffran_2016,83,familiar,45,0.6994431626647978,43
pomper_saffran_2016,84,familiar,39,0.7240736730330648,42
pomper_saffran_2016,85,familiar,45,0.8113301282051282,43
pomper_saffran_2016,86,familiar,64,0.8020241172708655,44
pomper_saffran_2016,87,familiar,64,0.7045594077484446,41
pomper_saffran_2016,88,familiar,45,0.7317140471853587,47
pomper_saffran_2016,89,familiar,80,0.8430828470981957,45
pomper_saffran_2016,90,familiar,75,0.812918956043956,44
pomper_saffran_2016,91,familiar,79,0.8958177793862196,42
pomper_saffran_2016,92,familiar,80,0.8252686053370215,41
pomper_saffran_2016,93,familiar,69,0.6616235963993187,45
pomper_saffran_2016,94,familiar,64,0.8258594563581871,44
pomper_saffran_2016,95,familiar,39,0.7809780685123812,46
pomper_saffran_2016,96,familiar,48,0.6860042561025114,42
pomper_saffran_2016,97,familiar,36,0.7187798482379708,45
pomper_saffran_2016,98,familiar,36,0.6792675361027681,43
pomper_saffran_2016,99,familiar,48,0.6015232436414392,45
pomper_saffran_2016,100,familiar,45,0.8775669827484344,46
pomper_saffran_2016,101,familiar,47,0.7888002697371262,47
pomper_saffran_2016,102,familiar,48,0.7951223088067846,46
pomper_saffran_2016,103,familiar,39,0.847431165423379,45
pomper_saffran_2016,104,familiar,48,0.8318930475095556,46
pomper_saffran_2016,105,familiar,45,0.7450221767384602,47
pomper_saffran_2016,106,familiar,48,0.8385179483654787,43
pomper_saffran_2016,107,familiar,48,0.8173738920638226,46
pomper_saffran_2016,108,familiar,48,0.7059273074984106,44
pomper_saffran_2016,109,familiar,48,0.8004111450157941,44
pomper_saffran_2016,110,familiar,48,0.8532869144111053,43
pomper_saffran_2016,111,familiar,45,0.7612641398689607,45
pomper_saffran_2016,112,familiar,56,0.7450392421518574,46
pomper_saffran_2016,113,familiar,48,0.6474249776583703,45
pomper_saffran_2016,114,familiar,42,0.7331483301697002,41
pomper_saffran_2016,115,familiar,75,0.8040527393753201,44
pomper_saffran_2016,116,familiar,75,0.6104073960192458,46
pomper_saffran_2016,117,familiar,75,0.7455259582194924,46
pomper_saffran_2016,118,familiar,74,0.713033190594666,47
pomper_saffran_2016,119,familiar,60,0.5672210910558368,47
pomper_saffran_2016,120,familiar,74,0.7951930298352629,43
pomper_saffran_2016,121,familiar,75,0.7333201520701521,44
pomper_saffran_2016,122,familiar,65,0.7593694177738082,45
